Date,EMBR3.SA,AZUL4.SA,MGLU3.SA,PETR4.SA,IRBR3.SA
2020-01-31,18.139999389648438,59.2599983215332,13.617391586303711,28.447891235351562,39.59434509277344
2020-02-03,18.040000915527344,60.130001068115234,13.795541763305664,28.17791175842285,36.008514404296875
2020-02-04,18.25,60.79999923706055,14.071306228637695,28.62787437438965,36.4677848815918
2020-02-05,18.40999984741211,61.27000045776367,13.983450889587402,28.387895584106445,37.53646469116211
2020-02-06,18.649999618530273,59.06999969482422,13.624713897705078,29.177837371826172,37.668949127197266
2020-02-07,18.389999389648438,56.290000915527344,13.234251022338867,28.927854537963867,34.913330078125
2020-02-10,18.510000228881836,56.81999969482422,12.7827787399292,29.127838134765625,29.154794692993164
2020-02-11,18.940000534057617,58.34000015258789,13.244011878967285,29.477811813354492,30.603261947631836
2020-02-12,19.1299991607666,59.65999984741211,13.651557922363281,30.127765655517578,29.764211654663086
2020-02-13,19.170000076293945,59.0,13.922441482543945,29.717796325683594,28.969322204589844
2020-02-14,18.559999465942383,59.2400016784668,13.746734619140625,29.417818069458008,30.603261947631836
2020-02-17,18.8700008392334,58.70000076293945,14.361712455749512,29.357824325561523,32.32551956176758
2020-02-18,18.770000457763672,58.02000045776367,14.207966804504395,29.74779510498047,32.0605583190918
2020-02-19,19.040000915527344,58.08000183105469,14.12011432647705,30.547733306884766,32.38734817504883
2020-02-20,19.68000030517578,56.400001525878906,13.797982215881348,29.917781829833984,30.373624801635742
2020-02-21,19.540000915527344,55.650001525878906,13.776019096374512,29.13783836364746,28.722021102905273
2020-02-27,17.18000030517578,45.130001068115234,12.262974739074707,25.29812240600586,30.143991470336914
2020-02-28,16.959999084472656,44.439998626708984,12.328866004943848,25.33812141418457,29.366764068603516
2020-03-02,17.149999618530273,45.189998626708984,12.824265480041504,26.528032302856445,26.805452346801758
2020-03-03,16.90999984741211,44.0,12.897476196289062,26.048067092895508,24.729904174804688
2020-03-04,17.239999771118164,44.75,12.799861907958984,26.88800621032715,16.82516860961914
2020-03-05,16.549999237060547,38.25,11.662637710571289,25.288124084472656,14.104879379272461
2020-03-06,15.920000076293945,38.68000030517578,11.062301635742188,22.828306198120117,14.45816421508789
2020-03-09,14.960000038146973,32.099998474121094,9.84942626953125,16.04880714416504,12.152982711791992
2020-03-10,15.170000076293945,36.18000030517578,11.4674072265625,17.558698654174805,12.099989891052246
2020-03-11,14.220000267028809,30.25,10.513213157653809,15.848824501037598,11.216778755187988
2020-03-12,10.460000038146973,20.299999237060547,8.297335624694824,12.599065780639648,8.081379890441895
2020-03-13,11.680000305175781,24.709999084472656,10.249650001525879,15.398858070373535,8.832109451293945
